match_id,Unique_id,Match_No,player_id,Team,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,batsman_runs,Total_extras,Total_Wickets
2008_16,2008_16_68,16,68,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,0.2,0.4,1,2,0.342105263,0.605263158,2,1.513157895,0,15,1
2008_16,2008_16_73,16,73,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,19,30,0,0,10.11111111,13.33333333,0,0,19,13,0
2008_16,2008_16_77,16,77,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,5.666666667,6.666666667,1,2.333333333,4.261904762,3.5,1,1.476190476,2,13,1
2008_16,2008_16_78,16,78,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,12.8,9.4,0,0,13.81818182,11.36363636,0,0,29,13,0
2008_16,2008_16_80,16,80,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,13,13.66666667,0,0,21.67213115,17.21311475,1,0.295081967,17,13,0
2008_16,2008_16_81,16,81,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,2.5,2.5,1,1.25,2.054545455,1.909090909,1,1.4,10,13,0
2008_16,2008_16_82,16,82,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,13,14.4,0,0,26.72815534,19.62135922,0,0,1,13,0
2008_16,2008_16_83,16,83,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,3.5,8.5,0,2.5,8,9.875,1,1.25,2,13,0
2008_16,2008_16_85,16,85,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,2,1.4,2,3.8,0.592105263,0.736842105,1,2.171052632,0,15,1
2008_16,2008_16_86,16,86,KKR,MI,"Eden Garden Stadium, Kolkata, West Bengal",1,1,13,10.25,1,0.25,9.418604651,7.813953488,1,0.674418605,40,13,0
2008_17,2008_17_142,17,142,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,20,16.6,0,0,26.51219512,22.34146341,0,0,38,12,0
2008_17,2008_17_145,17,145,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,19.75,13.75,0,0,17.13043478,12.95652174,0,0,31,12,0
2008_17,2008_17_147,17,147,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,10,9,0,0,16.25,15.125,0,0,10,12,0
2008_17,2008_17_148,17,148,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,36.33333333,30.33333333,1,0.833333333,24.76530612,22.14285714,1,1.275510204,54,12,2
2008_17,2008_17_149,17,149,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,38.88235294,27.70588235,0,0.058823529,30.95035461,23.54609929,1,0.120567376,1,12,0
2008_17,2008_17_152,17,152,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,2.666666667,2.666666667,2,3,1.844444444,1.722222222,2,1.844444444,0,12,2
2008_17,2008_17_153,17,153,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,3,2.75,1,1,2.980392157,2.588235294,2,1.107843137,0,12,0
2008_17,2008_17_158,17,158,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0,0,0,0,1.5,3.5,1,0,0,12,0
2008_17,2008_17_159,17,159,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,0.8,0.2,2,2.2,1.181818182,1.383838384,2,1.656565657,0,12,1
2008_17,2008_17_160,17,160,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,2,2.75,2,1.25,2.857142857,2.56302521,1,1.974789916,6,12,0
2008_17,2008_17_163,17,163,RCB,DD,"Feroz Shah Kotla Stadium, Delhi",2,2,26.75,17.25,0,0,18.83333333,14.7037037,0,0.018518519,29,12,0
2008_17,2008_17_210,17,210,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,5.75,4,1,0,3.558823529,3.029411765,1,0.705882353,0,12,1
2008_17,2008_17_46,17,46,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,19.3,12.1,0,0.1,26.23076923,16.20192308,1,0.028846154,24,4,0
2008_17,2008_17_50,17,50,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,0,0,3,0.5,0.285714286,0.357142857,1,0.928571429,0,12,4
2008_17,2008_17_51,17,51,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,0,0,0,1.5,0.882352941,1.529411765,2,1.941176471,0,12,0
2008_17,2008_17_54,17,54,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,6,4,0,2,8.666666667,7.5,1,1.666666667,6,4,0
2008_17,2008_17_55,17,55,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,6,6,0,0,20.34567901,16.98765432,1,0.024691358,11,4,0
2008_17,2008_17_56,17,56,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,2.666666667,1.666666667,1,0,3.638297872,2.946808511,1,0.776595745,8,4,0
2008_17,2008_17_57,17,57,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,33,23,0,0,28.264,22.592,1,0.056,50,4,0
2008_17,2008_17_58,17,58,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,33.8,23.6,0,0,28.30136986,22.08219178,0,0,86,4,0
2008_17,2008_17_59,17,59,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,9.375,9,0,0,21.6641791,16.8358209,0,0,2,4,0
2008_17,2008_17_62,17,62,DD,RCB,"Feroz Shah Kotla Stadium, Delhi",1,1,0,0,0,7,0.375,0.75,2,2.25,0,12,0
2008_18,2008_18_100,18,100,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,2.4,1,1,0.6,0.772727273,1.136363636,1,2.454545455,0,6,1
2008_18,2008_18_101,18,101,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,41.8,25.4,0,0,23.1025641,18.21794872,0,0,45,6,0
2008_18,2008_18_102,18,102,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,5.5,3.8,1,0.5,3.992248062,3.372093023,2,0.906976744,0,6,4
2008_18,2008_18_106,18,106,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,31.66666667,23.66666667,0,0,35.89855072,26.24637681,0,0,84,6,0
2008_18,2008_18_110,18,110,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,15,15,0,0,18.25,18.5,0,0,15,6,0
2008_18,2008_18_196,18,196,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,1,1,1,2.166666667,0.634146341,0.865853659,2,2.195121951,2,4,0
2008_18,2008_18_26,18,26,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,29,20.5,0,0,14.1,13,0,0,48,4,0
2008_18,2008_18_28,18,28,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,23.5,14.66666667,0,0,25.8625,17.65,1,0,6,4,0
2008_18,2008_18_30,18,30,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,41,24.66666667,1,1.166666667,27.49673203,20.64705882,1,0.150326797,76,4,0
2008_18,2008_18_32,18,32,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,8.75,8,1,0,17.28070175,14.24561404,1,0.157894737,1,4,0
2008_18,2008_18_35,18,35,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,3,8,1,0,4.9,5.5,1,0.9,3,4,1
2008_18,2008_18_36,18,36,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,22.6,22.8,0,0,24.61111111,21.61111111,0,0,7,4,0
2008_18,2008_18_37,18,37,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,3,7,1,3,1,2.333333333,1,1,3,4,1
2008_18,2008_18_39,18,39,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,13,7,0,0,8.1,4.5,1,1.7,13,4,0
2008_18,2008_18_44,18,44,DC,KXI,"Rajiv Gandhi International Stadium, Hyderabad",1,1,1,2,1,1,3.666666667,2.333333333,1,1.333333333,1,4,1
2008_18,2008_18_88,18,88,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,15.5,13.5,2,0,21.78632479,16.38461538,1,0.222222222,14,6,0
2008_18,2008_18_91,18,91,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,1,0.5,0,0,1,0.25,0,6,1
2008_18,2008_18_96,18,96,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,17.6,9.8,2,1.4,11.16666667,8.931372549,1,1.37254902,0,6,2
2008_18,2008_18_98,18,98,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,31,21.16666667,0,0,24.80882353,19.86764706,0,0,3,6,0
2008_18,2008_18_99,18,99,KXI,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0,1,1,0.222222222,0.111111111,1,1,0,6,0
2008_19,2008_19_165,19,165,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,4.25,6.125,1,0.875,3.6,3.781818182,2,1.036363636,7,14,1
2008_19,2008_19_166,19,166,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,23,14,0,0,22.26315789,17.15789474,0,0,60,14,0
2008_19,2008_19_167,19,167,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,27.5,24,0,0,11.77272727,11.09090909,0,0,21,14,0
2008_19,2008_19_170,19,170,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,1.8,1.8,2,1,0.619047619,0.634920635,2,1,0,12,0
2008_19,2008_19_171,19,171,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,29.5,17.5,1,1.833333333,20.59574468,13.82269504,1,0.496453901,55,14,1
2008_19,2008_19_174,19,174,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,8,5,3,2.5,3.272727273,2.545454545,3,2.454545455,3,14,3
2008_19,2008_19_175,19,175,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,30.4,20.6,1,2.1,25.85148515,18.16831683,1,1.584158416,0,14,2
2008_19,2008_19_177,19,177,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,23,20.66666667,0,0.333333333,13.22137405,10.50381679,1,0.633587786,33,14,0
2008_19,2008_19_183,19,183,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,1,1,0,0,5,6,0,0,1,14,0
2008_19,2008_19_185,19,185,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,13.66666667,16,0,0,25.48275862,22.24137931,0,0,2,14,0
2008_19,2008_19_186,19,186,RR,KKR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,1,0.4,0.4,1,0.6,0.552631579,0.763157895,1,1.368421053,0,12,3
2008_19,2008_19_66,19,66,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,39.5,30,1,0.166666667,23.66666667,21.50877193,1,0.192982456,51,12,0
2008_19,2008_19_68,19,68,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,0.2,0.4,2,0.6,0.342105263,0.605263158,2,1.513157895,1,12,0
2008_19,2008_19_69,19,69,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,12,12.75,0,0,22.22222222,17.44444444,1,0.253968254,1,12,0
2008_19,2008_19_74,19,74,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,15.5,14,0,0,27.57142857,22,0,0,7,12,0
2008_19,2008_19_77,19,77,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,9.75,8,1,1,4.261904762,3.5,1,1.476190476,20,12,1
2008_19,2008_19_78,19,78,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,18,15,0,0,13.81818182,11.36363636,0,0,11,12,0
2008_19,2008_19_80,19,80,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,20.66666667,18.66666667,0,0,21.67213115,17.21311475,1,0.295081967,42,12,0
2008_19,2008_19_84,19,84,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,4.333333333,3.333333333,0,0,19.96153846,14.8974359,0,0,1,12,0
2008_19,2008_19_85,19,85,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,1,0.75,2,2.5,0.592105263,0.736842105,1,2.171052632,1,12,1
2008_19,2008_19_86,19,86,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,12.57142857,12.28571429,1,0.714285714,9.418604651,7.813953488,1,0.674418605,2,12,1
2008_19,2008_19_87,19,87,KKR,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",2,2,4.5,3,3,6,6.5,2.833333333,3,5.333333333,2,12,4
2008_2,2008_2_1,2,1,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,27.35714286,17.28571429,0,0,24.8951049,17.72727273,0,0,2,6,0
2008_2,2008_2_100,2,100,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,0,0.2,1,2.4,0.772727273,1.136363636,1,2.454545455,0,11,0
2008_2,2008_2_102,2,102,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,3.75,3.666666667,1,0.166666667,3.992248062,3.372093023,2,0.906976744,0,11,0
2008_2,2008_2_104,2,104,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,13,15,0,0,13.625,13.8125,0,0.125,24,11,0
2008_2,2008_2_105,2,105,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,26.33333333,17.33333333,0,0,21.90909091,16.18181818,0,0,21,11,0
2008_2,2008_2_107,2,107,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,10,12,1,0.666666667,5.6,7.3,1,0.4,0,11,1
2008_2,2008_2_12,2,12,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,38.75,34.25,0,0,20.01724138,16.43103448,0,0,15,6,0
2008_2,2008_2_14,2,14,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,0,0,1,1.5,0,0,2,0.833333333,0,11,1
2008_2,2008_2_16,2,16,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,30.625,22.125,0,0,22.16923077,18.15384615,0,0,31,6,0
2008_2,2008_2_17,2,17,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,1.5,1.833333333,1,0.666666667,2.25,1.568181818,1,1.522727273,0,11,1
2008_2,2008_2_18,2,18,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,49,29.6,0,0,34.0862069,26.86206897,0,0,116,6,0
2008_2,2008_2_19,2,19,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,0,0,1,1,2.25,1.875,1,1.1875,0,11,1
2008_2,2008_2_22,2,22,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,0.166666667,0.166666667,2,1.166666667,0.303030303,0.424242424,1,1.863636364,0,11,1
2008_2,2008_2_23,2,23,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,15,15,0,0,7.066666667,7.066666667,1,1.333333333,13,6,0
2008_2,2008_2_24,2,24,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,35.875,21.9375,1,0.3125,28.91719745,20.36305732,1,0.27388535,32,6,0
2008_2,2008_2_6,2,6,CSK,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,38,25.25,0,0,34.59375,24.1875,0,0,25,6,0
2008_2,2008_2_88,2,88,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,19.57142857,15.57142857,1,0.142857143,21.78632479,16.38461538,1,0.222222222,23,11,0
2008_2,2008_2_92,2,92,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,29,15,1,1.666666667,20.85,15.2,1,1.15,71,11,1
2008_2,2008_2_94,2,94,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,3,3.5,1,1,3.263157895,2.473684211,1,2.210526316,0,11,1
2008_2,2008_2_96,2,96,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,20.42857143,14.85714286,2,2,11.16666667,8.931372549,1,1.37254902,3,11,2
2008_2,2008_2_98,2,98,KXI,CSK,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,22.4,16.6,0,0,24.80882353,19.86764706,0,0,54,11,0
2008_20,2008_20_1,20,1,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,26.85714286,18.28571429,0,0,24.8951049,17.72727273,0,0,32,7,0
2008_20,2008_20_11,20,11,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,0,0,0,1,1.222222222,2,1,2.111111111,0,6,0
2008_20,2008_20_12,20,12,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,14.33333333,13,0,0,20.01724138,16.43103448,0,0,21,7,0
2008_20,2008_20_13,20,13,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,47,30,0,0,18.125,13.25,1,0.125,54,7,0
2008_20,2008_20_16,20,16,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,23.125,18.75,0,0,22.16923077,18.15384615,0,0,11,7,0
2008_20,2008_20_17,20,17,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,6.333333333,2.333333333,1,1,2.25,1.568181818,1,1.522727273,0,6,1
2008_20,2008_20_19,20,19,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,1.333333333,1,1,0.666666667,2.25,1.875,1,1.1875,0,6,1
2008_20,2008_20_21,20,21,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,6.666666667,4.75,1,1.083333333,10.82222222,7.411111111,2,1.7,28,7,0
2008_20,2008_20_22,20,22,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,0.6,1,1,2.2,0.303030303,0.424242424,1,1.863636364,0,6,0
2008_20,2008_20_24,20,24,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,23.875,18.1875,0,0.25,28.91719745,20.36305732,1,0.27388535,3,7,0
2008_20,2008_20_46,20,46,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,23.3,14.7,1,0,26.23076923,16.20192308,1,0.028846154,71,6,1
2008_20,2008_20_47,20,47,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,26.6,16,0,0,29.64102564,19.53846154,0,0,26,6,0
2008_20,2008_20_5,20,5,CSK,DD,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,1,28.5,19,0,0,19.6,15.8,0,0,13,7,0
2008_20,2008_20_50,20,50,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0,1,0.5,0.285714286,0.357142857,1,0.928571429,0,6,1
2008_20,2008_20_51,20,51,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0,2,2.5,0.882352941,1.529411765,2,1.941176471,0,6,1
2008_20,2008_20_54,20,54,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,1,1.5,0,2.5,8.666666667,7.5,1,1.666666667,0,6,0
2008_20,2008_20_56,20,56,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,7.666666667,5.333333333,1,1.333333333,3.638297872,2.946808511,1,0.776595745,0,6,1
2008_20,2008_20_57,20,57,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,39,29,0,0,28.264,22.592,1,0.056,19,6,0
2008_20,2008_20_58,20,58,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,40,30.6,0,0,28.30136986,22.08219178,0,0,50,6,0
2008_20,2008_20_62,20,62,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0,1,1.5,0.375,0.75,2,2.25,0,6,1
2008_20,2008_20_63,20,63,DD,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,2,0,0.6,2,1.6,0.631578947,0.894736842,2,2.131578947,0,6,1
2008_21,2008_21_142,21,142,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,28.75,22,0,0,26.51219512,22.34146341,0,0,31,3,0
2008_21,2008_21_147,21,147,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,24.5,20.5,0,0,16.25,15.125,0,0,5,3,0
2008_21,2008_21_148,21,148,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,23.25,21.875,1,0.5,24.76530612,22.14285714,1,1.275510204,31,3,0
2008_21,2008_21_149,21,149,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,30.6,21.7,1,0.4,30.95035461,23.54609929,1,0.120567376,9,3,2
2008_21,2008_21_150,21,150,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0.5,0.75,2,1.625,0.833333333,1.071428571,2,1.476190476,0,3,1
2008_21,2008_21_152,21,152,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,0,0.166666667,2,2.333333333,1.844444444,1.722222222,2,1.844444444,0,3,3
2008_21,2008_21_153,21,153,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,3.8,4.2,3,1.6,2.980392157,2.588235294,2,1.107843137,0,3,4
2008_21,2008_21_161,21,161,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,18.5,15.5,0,0,14.625,9.875,0,0,34,3,0
2008_21,2008_21_164,21,164,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,16,9.666666667,0,0,21.2,16.53333333,1,0.111111111,31,3,0
2008_21,2008_21_196,21,196,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0.142857143,0.428571429,2,2,0.634146341,0.865853659,2,2.195121951,1,13,0
2008_21,2008_21_236,21,236,RCB,DC,"Rajiv Gandhi International Stadium, Hyderabad",2,2,9,2.333333333,1,0.333333333,5.066666667,3.533333333,1,0.733333333,27,3,0
2008_21,2008_21_28,21,28,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,22.25,16,0,0,25.8625,17.65,1,0,46,13,0
2008_21,2008_21_30,21,30,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,27.375,21.125,0,0,27.49673203,20.64705882,1,0.150326797,17,13,0
2008_21,2008_21_32,21,32,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,13.4,12.4,0,0,17.28070175,14.24561404,1,0.157894737,26,13,0
2008_21,2008_21_35,21,35,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,8.5,3.5,1,0.5,4.9,5.5,1,0.9,0,3,2
2008_21,2008_21_36,21,36,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,31.66666667,23.66666667,0,0,24.61111111,21.61111111,0,0,47,13,0
2008_21,2008_21_370,21,370,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,5.5,5.5,0,0,8.166666667,6.166666667,0,0,8,13,0
2008_21,2008_21_38,21,38,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,7.5,5.5,1,0,15,12.16,1,0,7,13,1
2008_21,2008_21_40,21,40,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,2,0,0,13.33333333,8,0,0,0,13,0
2008_21,2008_21_42,21,42,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,3,2,0,6.230769231,5.384615385,2,1.461538462,0,13,2
2008_21,2008_21_43,21,43,DC,RCB,"Rajiv Gandhi International Stadium, Hyderabad",1,1,0,0,0,1.5,0.111111111,0.111111111,1,1.444444444,0,3,0
2008_22,2008_22_100,22,100,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,0,0,2,4.5,0.772727273,1.136363636,1,2.454545455,0,7,2
2008_22,2008_22_101,22,101,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,38.33333333,24.33333333,0,0,23.1025641,18.21794872,0,0,10,14,0
2008_22,2008_22_102,22,102,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,5.181818182,3.545454545,1,1.636363636,3.992248062,3.372093023,2,0.906976744,21,14,0
2008_22,2008_22_104,22,104,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,7.666666667,9.666666667,0,0,13.625,13.8125,0,0.125,6,14,0
2008_22,2008_22_106,22,106,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,26.57142857,21.57142857,0,0,35.89855072,26.24637681,0,0,40,14,0
2008_22,2008_22_66,22,66,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,33.16666667,24.16666667,1,0,23.66666667,21.50877193,1,0.192982456,5,7,0
2008_22,2008_22_68,22,68,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,0,0,1,1.6,0.342105263,0.605263158,2,1.513157895,0,7,1
2008_22,2008_22_69,22,69,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,27,20,1,0.333333333,22.22222222,17.44444444,1,0.253968254,1,7,0
2008_22,2008_22_77,22,77,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,0.25,0.25,1,1,4.261904762,3.5,1,1.476190476,1,7,0
2008_22,2008_22_78,22,78,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,10.25,8.75,0,0,13.81818182,11.36363636,0,0,5,7,0
2008_22,2008_22_80,22,80,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,24.25,16.75,1,1,21.67213115,17.21311475,1,0.295081967,71,7,2
2008_22,2008_22_83,22,83,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,13,12,1,0,8,9.875,1,1.25,13,7,1
2008_22,2008_22_84,22,84,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,36,23,0,0,19.96153846,14.8974359,0,0,59,7,0
2008_22,2008_22_85,22,85,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,0,0.25,1,2.5,0.592105263,0.736842105,1,2.171052632,0,7,0
2008_22,2008_22_86,22,86,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,3,3.5,1,1.25,9.418604651,7.813953488,1,0.674418605,7,7,0
2008_22,2008_22_87,22,87,KKR,KXI,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",2,2,12,5,3,3.5,6.5,2.833333333,3,5.333333333,0,7,2
2008_22,2008_22_88,22,88,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,25.5,17.16666667,0,0,21.78632479,16.38461538,1,0.222222222,17,14,0
2008_22,2008_22_91,22,91,KXI,KKR,"I.S. Bindra Punjab Cricket Association Stadium, Mohali",1,1,0,0,1,0,0,0,1,0.25,0,7,1
