unique_id,match_id,Match_No,player_id,name,team_id,Against,venue,inning,inning1,A_Avg_Runs,A_Avg_balls_Faced,avg_wick_a,A_Avg_Extras,O_Avg_Runs,O_Avg_balls_Faced,avg_wick_o,O_Avg_Extras,playing_xi_flag,runs_scored_bat_first,wickets_taken_bowl_first,runs_scored_bat_second,wickets_taken_bowl_second
2018_3_596,2018_3,3,596,Navdeep Saini,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,5,1.333333333,1.5,3,1.736842105,0,1.1875,1.72,0,5.7,1,7.14,1
2018_3_606,2018_3,3,606,Chris Woakes,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,4,4,2,2,3.538461538,3.615384615,1.384615385,1.615384615,1,4.61,2,5.91,2
2018_3_610,2018_3,3,610,Colin de Grandhomme,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,1.583333333,1.5,1,0.5,10.5,7.416666667,0.333333333,0.583333333,0,2.18,1,3.34,1
2018_3_618,2018_3,3,618,Kulwant Khejroliya,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,27.5,28,2,2.25,19.66666667,15.29166667,1.11627907,1.786516854,0,29.73,2,31.4,2
2018_3_631,2018_3,3,631,Washington Sunder,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0.5,1,1.5,1,0.9,0.9,0.9,0.6,1,1.22,1,2.23,1
2018_3_679,2018_3,3,679,Pavan Deshpande,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,1.5,1,1.333333333,0.260869565,1.304347826,1.324074074,0,0.84,1,1.67,1
2018_3_680,2018_3,3,680,Anirudh Joshi,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,4.923076923,4.333333333,1.25,1,0,0.589285714,1.142857143,3,0,5.67,1,6.75,1
2018_3_681,2018_3,3,681,Mohammed Siraj,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0,2,0,0,0,1.666666667,0.833333333,1,0.81,2,1.56,2
2018_3_682,2018_3,3,682,Yuzvendra Chahal,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,0,0.25,1.25,1.875,0.277777778,0.518518519,1.314814815,1.240740741,1,0.77,1,1.69,1
2018_3_683,2018_3,3,683,Moeen Ali,RCB,KKR,"Eden Garden Stadium, Kolkata, West Bengal",2,1,5.25,9,2,3,21.66,13.82269504,2,3,0,6.07,2,7.52,2
2018_4_118,2018_4,4,118,Dhawal Kulkarni,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,1,1,0.75,0,1.25,1.305555556,1.125,1.763888889,1,2.35,1,1.44,1
2018_4_122,2018_4,4,122,Ajinkya Rahane,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,6,8.25,0,0,29.11428571,23.62857143,0.00952381,0,1,7.79,0,6.1,0
2018_4_211,2018_4,4,211,Anureet Singh,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,3.75,3.5,0.5,1.25,1.736842105,2.105263158,1,1.842105263,0,5.43,0,4.17,0
2018_4_321,2018_4,4,321,Steven Smith,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,35.66666667,31.33333333,0,0,27.46774194,20.4516129,0,0,0,39.99,0,38.3,0
2018_4_340,2018_4,4,340,Ankit Sharma,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,11,5.5,0.791263208,0.166666667,4.35,3.3,0.6,0.85,0,13.21,1,11.52,0
2018_4_361,2018_4,4,361,Jaydev Unadkat,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,0,0,3,0.5,0.108695652,0.260869565,1.304347826,0.739130435,1,1.51,3,0.59,3
2018_4_411,2018_4,4,411,Stuart Binny,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,11,10,1,0,10.36986301,8.01369863,0.369863014,0.260273973,0,13.39,1,11.7,0
2018_4_439,2018_4,4,439,Sanju Samson,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,25.75,19.5,0,0,23,18.11290323,0,0,1,29.14,0,27.45,0
2018_4_467,2018_4,4,467,Ben Laughlin,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,6.333333333,4,1,2.125,2,4.5,0.5,2,0,8.17,1,6.63,1
2018_4_521,2018_4,4,521,Shreyas Gopal,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,1.5,3.976806988,3,0,2.333333333,4.5,1.166666667,0.333333333,0,3.06,3,1.98,3
2018_4_571,2018_4,4,571,Mahipal Lomror,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,18.72408849,14.8505949,0.262431448,0.295159319,24.5,17.8,0.307,0,1,21.76,0,20.06,0
2018_4_581,2018_4,4,581,Jos Buttler,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,9,7.666666667,0,0,21.95833333,14.625,0,0,1,11.39,0,9.69,0
2018_4_617,2018_4,4,617,Krishnappa Gowtham,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,14.21143034,10.3616052,0.556201835,0.78090721,16.3,8.8,0.74,0.5,1,17.12,0,15.43,0
2018_4_625,2018_4,4,625,Ben Stokes,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,24.5,17,1.5,0.5,26.33333333,18.25,1.166666667,1.833333333,1,27.8,1,26.1,1
2018_4_630,2018_4,4,630,Rahul Tripathi,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,30,22,0,0,27.92857143,18.64285714,0,0,1,33.97,0,32.28,0
2018_4_684,2018_4,4,684,Dushmantha Chameera,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,0,1.454545455,1,1.5,2.698412698,0.2,1.5,1.786516854,0,1.78,1,0.96,1
2018_4_685,2018_4,4,685,Jatin Saxena,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,19.11111111,13,1.333333333,1.75,15.0625,8.01369863,0.2,1.4,0,22.41,1,20.72,1
2018_4_686,2018_4,4,686,Aryaman Birla,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,0.2,0,0.875,1,0.66,0.571428571,1.033898305,1,0,1.85,1,0.96,1
2018_4_687,2018_4,4,687,S Midhun,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,0,0,0.9,1.666666667,0.277777778,0,1.058823529,0.833333333,0,1.74,1,0.79,1
2018_4_688,2018_4,4,688,Prashan Chopra,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,4,1,0.25,2,2.333333333,0,0.866666667,1.142857143,0,6.09,0,4.79,0
2018_4_689,2018_4,4,689,Jofra Archer,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,14.82807902,9.22504548,0.739271695,1.103377949,21.66,6.18,1.219,0.5,1,18.24,0,16.55,0
2018_4_690,2018_4,4,690,D Arcy Short,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,31,21.44,-0.866520312,-2.212168185,35,18,0,0,1,35.22,0,33.52,0
2018_4_696,2018_4,4,696,Zahir Khan,RR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",1,2,31.33333333,24.57142857,0,0,27.4,21.67391304,0,0,0,35.22,0,33.53,0
2018_4_57,2018_4,4,57,Shikhar Dhawan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,20,18.66666667,0,0,28.264,22.592,0.032,0.056,1,21.19,0,22.86,0
2018_4_71,2018_4,4,71,Siddarth Kaul,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,1,1,0.5,0.5,0.428571429,0.619047619,1.095238095,1.523809524,0,1.42,0,2.4,0
2018_4_84,2018_4,4,84,Wriddhiman Saha,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,4.333333333,3.333333333,0,0,19.96153846,14.8974359,0,0,1,4.41,0,6.04,0
2018_4_120,2018_4,4,120,Manish Pandey,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,3,6,0,0,23.31578947,19.07368421,0,0,1,3.03,0,4.6,0
2018_4_157,2018_4,4,157,Shreevats Goswami,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,15.5,15.5,0,0.225794882,15.0625,15.625,0,0,0,16.27,0,17.93,0
2018_4_171,2018_4,4,171,Yusuf Pathan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,14.375,11.5,0.5,1.125,20.59574468,13.82269504,0.319148936,0.496453901,0,15.4,0,17.07,0
2018_4_207,2018_4,4,207,David Warner,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,37,30.25,0,0,34.91150442,23.73451327,0,0,0,39.77,0,41.44,0
2018_4_305,2018_4,4,305,Bipul Sharma,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,6.333333333,4.666666667,0.333333333,2.333333333,6.5,4.214285714,0.75,0.857142857,0,6.82,0,8.49,0
2018_4_359,2018_4,4,359,Shakib Al Hasan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,13.16666667,8.333333333,1.5,1.5,11.58139535,8.604651163,1.11627907,1.186046512,1,13.96,1,15.63,1
2018_4_479,2018_4,4,479,Sandeep Sharma,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0,0,1,3.5,0.464285714,0.589285714,1.357142857,1.428571429,1,0.69,1,1.73,1
2018_4_500,2018_4,4,500,Sachin Baby,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,8.5,7.666666667,0.5,0.217979825,10.81818182,8,0.272727273,0,0,9.1,0,10.77,0
2018_4_529,2018_4,4,529,Deepak Hooda,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,11,8,2,1,11.21212121,7.818181818,0.181818182,0.363636364,1,11.83,2,13.5,2
2018_4_531,2018_4,4,531,Ricky Bhui,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,15,9.333333333,0,0,21.26666667,15.44827586,0,0,0,15.95,0,17.62,0
2018_4_564,2018_4,4,564,Kane Williamson,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,27,20,0,0,27.4,20.46666667,0,0,1,28.88,0,30.55,0
2018_4_567,2018_4,4,567,Carlos Brathwaite,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,2,0.888888889,0.333333333,1.25,12,5,1,1.3,1,2.84,0,3.96,0
2018_4_600,2018_4,4,600,Basil Thampi,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,3,3,2,1,2.333333333,2.166666667,1.25,1.166666667,1,3.66,2,4.8,2
2018_4_614,2018_4,4,614,T Natarajan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0,0,2,2,0,0,0.333333333,1.166666667,0,0.72,2,1.72,2
2018_4_622,2018_4,4,622,Billy Stanlake,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0,0,0.666666667,1,0,0,1,1,0,0.75,1,1.62,1
2018_4_632,2018_4,4,632,Chris Jordan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0,2,0.75,3,0,0.111111111,1.222222222,2.111111111,0,0.82,1,1.76,1
2018_4_633,2018_4,4,633,Mohammad Nabi,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,5,3.5,0,0.263157895,0.666666667,1,0.666666667,0.333333333,0,5.61,0,6.96,0
2018_4_634,2018_4,4,634,Rashid Khan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0,0,2,1,0.785714286,0.571428571,1.285714286,1.142857143,1,0.76,2,1.6,2
2018_4_635,2018_4,4,635,Tanmay Agarwal,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,8.6,7.75,2,0.666666667,15.0625,11.84,0.875,1.3,0,9.08,2,10.75,2
2018_4_691,2018_4,4,691,Bhuvneshwar Kumar,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,0.75,1.25,0.75,1.25,1.764044944,1.719101124,1.303370787,1.786516854,1,1.52,1,2.37,1
2018_4_692,2018_4,4,692,Mehdi Hasan,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,21.41666667,13.13333333,1,0,16.95833333,9.558823529,0.68,0.363636364,0,23.05,0,24.72,0
2018_4_693,2018_4,4,693,K Khaleel Ahmed,SRH,RR,"Rajiv Gandhi International Stadium, Hyderabad",2,1,12,5.2,0,0,19.53333333,9.090909091,0.181818182,0,0,13.1,0,14.77,0
2018_5_1,2018_5,5,1,Mahendra Singh Dhoni,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,14.75,13,0,0,24.8951049,17.72727273,0,0,1,17.32,0,15.63,0
2018_5_24,2018_5,5,24,Suresh Raina,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,54.75,37,0.25,0,28.91719745,20.36305732,0.191082803,0.27388535,1,60.17,0,58.47,0
2018_5_114,2018_5,5,114,Dwayne Bravo,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,14.4,12.6,1,1.6,12.01904762,9.228571429,1.304761905,1.495238095,1,16.93,1,15.23,1
2018_5_131,2018_5,5,131,Harbhajan Singh,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,4.625,3.4375,0.75,1.25,5.875,4,1,1.161764706,1,6.43,1,4.99,1
2018_5_175,2018_5,5,175,Shane Watson,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,30.4,20.6,0.9,2.1,25.85148515,18.16831683,0.98019802,1.584158416,1,34.12,0,32.42,1
2018_5_177,2018_5,5,177,Ravindra Jadeja,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,13,10.66666667,0,0.666666667,13.22137405,10.50381679,0.679389313,0.633587786,1,15.38,0,13.69,0
2018_5_189,2018_5,5,189,Murali Vijay,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,24.57142857,20.28571429,0,0,25.36363636,20.03030303,0,0.01010101,1,27.8,0,26.11,0
2018_5_249,2018_5,5,249,Kedar Jadhav,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,8.5,7.5,0,0,15.66666667,11.29824561,0,0,1,10.66,0,8.96,0
2018_5_254,2018_5,5,254,Karn Sharma,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,2.5,1,5.660714286,4.696428571,0.964285714,0.821428571,0,1.44,2,0.44,3
2018_5_309,2018_5,5,309,Ambati Rayudu,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,22,15.83333333,0,0,23.00952381,17.8952381,0,0,0,25.02,0,23.33,0
2018_5_333,2018_5,5,333,Faf du Plessis,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,17.6,15.6,0,0,28.15217391,21.67391304,0,0,0,20.38,0,18.69,0
2018_5_412,2018_5,5,412,Deepak Chahar,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,4,2.25,0,2,2.8,1.2,0.2,1.4,0,5.96,0,4.57,0
2018_5_507,2018_5,5,507,Imran Tahir,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,0.5,0,0.5625,0.78125,1.5625,1.25,0,1.4,0,0.71,0
2018_5_518,2018_5,5,518,Shardul Thakur,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,0,4,0.538461538,0.692307692,1.076923077,1.615384615,1,1.77,0,0.68,0
2018_5_570,2018_5,5,570,Sam Billings,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,37.5,24.5,0,0,22.6,16.2,0,0,1,41.8,0,40.11,0
2018_5_637,2018_5,5,637,N Jagadeesan,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,8.5,4,1,1,21.66,9.090909091,1.219,0.685185185,0,11.12,0,9.43,0
2018_5_638,2018_5,5,638,Mitchell Santner,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,24.63636364,19.1,0,0.333333333,27.4,20.46666667,0,0,0,28.07,0,26.38,0
2018_5_639,2018_5,5,639,KM Asif,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,1.833333333,3,0.852279492,2,2.8,3.041666667,1.213333333,1.615384615,0,3.58,1,2.51,1
2018_5_640,2018_5,5,640,Lungisani Ngidi,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,4.803228563,3.995512966,1.016008189,0.506194437,0.66,1.3,1.13,0.5,1,6.73,1,5.43,1
2018_5_641,2018_5,5,641,Kanishk Seth,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0,1,1.6,0.5625,0.111111111,1.150537634,1.107843137,0,1.67,1,0.78,1
2018_5_642,2018_5,5,642,Dhruv Shore,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,2,0,1,1,0,0.518518519,1.018518519,1.5625,0,3.62,1,2.67,1
2018_5_643,2018_5,5,643,Mark Wood,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,6,3.666666667,0,0,19.66666667,11.04166667,0.208333333,0,0,8.24,0,6.65,0
2018_5_644,2018_5,5,644,Kshitiz Sharma,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,6.666666667,3,0.659356094,0,0.785714286,1.3,1.329268293,1.2,0,8.53,0,7.25,0
2018_5_645,2018_5,5,645,Monu Kumar,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,13,10.66666667,0.5,1,5,3.3125,0.9,0.739130435,0,15.67,0,13.98,0
2018_5_646,2018_5,5,646,Chaitanya Bishnoi,CSK,KKR,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",1,2,0,0.375,0.75,1.666666667,5,2.801587302,1.333333333,3,0,1.53,1,0.84,1
2018_5_59,2018_5,5,59,Dinesh Karthik,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,25.71428571,19.28571429,0,0,21.6641791,16.8358209,0,0,1,27.3,0,28.97,0
2018_5_102,2018_5,5,102,Piyush Chawla,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,3.75,3.666666667,0.75,0.166666667,3.992248062,3.372093023,1.031007752,0.906976744,0,4.1,1,5.37,1
2018_5_141,2018_5,5,141,Robin Uthappa,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,29.5,26,0,0,26.41958042,19.40559441,0,0,1,31.59,0,33.26,0
2018_5_153,2018_5,5,153,Vinay Kumar,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,1.888888889,1.111111111,1.555555556,1,2.980392157,2.588235294,1.225490196,1.107843137,1,2.28,1,3.41,1
2018_5_250,2018_5,5,250,Ishank Jaggi,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,13,12,2,1,10.85714286,13.57142857,0,0,1,13.54,2,15.21,2
2018_5_343,2018_5,5,343,Chris Lynn,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,27,18,0,0,32,19.75,0,0,1,29,0,30.67,0
2018_5_430,2018_5,5,430,Andre Russell,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,16,10,0,1,16.88235294,9.558823529,1.058823529,1.352941176,1,17.12,0,18.79,0
2018_5_437,2018_5,5,437,Sunil Narine,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,2,1,1,0.571428571,3.304878049,2.109756098,1.329268293,1.048780488,1,2.61,1,3.62,1
2018_5_449,2018_5,5,449,Apoorv Wankhade,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,3.5,4.5,0.333333333,0.75,2.333333333,2.109756098,0.6,0.5,0,4.07,0,5.37,0
2018_5_512,2018_5,5,512,Kuldeep Yadav,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,1,1,2,1,1.333333333,1.466666667,1.266666667,1.2,1,1.64,2,2.58,2
2018_5_551,2018_5,5,551,Nitish Rana,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,27,21,0,0,27.3125,20.875,0,0,1,28.85,0,30.52,0
2018_5_613,2018_5,5,613,Rinku Singh,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,18,13.53333333,1,0.5,11.66666667,7.818181818,0.75,1.166666667,0,19.26,1,20.93,1
2018_5_654,2018_5,5,654,Javon Searless,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,2.5,1.454545455,0.833333333,5,1.493333333,0.942857143,1.076923077,0.727272727,0,3.18,1,4.69,1
2018_5_655,2018_5,5,655,Mitchell Johnson,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,1.75,2.25,1.5,2.75,3.145833333,3.041666667,1.291666667,2.020833333,1,2.44,1,3.51,1
2018_5_656,2018_5,5,656,Cameron Delport,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,52,27,0,0.75,34.91150442,22.08219178,0,0,0,55.73,0,57.4,0
2018_5_657,2018_5,5,657,Shivam Ravi,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,2,0,0,1,2.08,0,1.304347826,1.763888889,0,2.84,0,3.72,0
2018_5_658,2018_5,5,658,Kamlesh Nagarkoti,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,9.888257776,5.413537928,0.755781319,0.734386021,12,1.6,1.1,0.5,1,11.03,0,12.69,0
2018_5_659,2018_5,5,659,Shubham Gill,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,12.82840712,10,2,2.75,10.36986301,8.604651163,1.333333333,1.3,0,13.77,2,15.44,2
2018_5_661,2018_5,5,661,Mitchell Starc,KKR,CSK,"M.A.Chidambaram Stadium Chennai, Tamil Nadu",2,1,2.6,3.2,1.4,1.8,3.692307692,3.576923077,1.5,2.615384615,0,3.31,1,4.27,1
2018_6_52,2018_6,6,52,Amit Mishra,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.875,2.125,2.25,1.625,2.698412698,2.801587302,1.126984127,0.904761905,1,2.39,2,1.23,2
2018_6_58,2018_6,6,58,Gautam Gambhir,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,24,19.57142857,0,0,28.30136986,22.08219178,0,0,1,27.11,0,25.41,0
2018_6_271,2018_6,6,271,Naman Ojha,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,5.5,4,0,0,16.80434783,13.90217391,0,0,0,7.22,0,5.59,0
2018_6_341,2018_6,6,341,Daniel Christian,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,27.5,18.5,0.5,1,11.66666667,9.277777778,0.888888889,1.555555556,1,30.87,0,29.18,0
2018_6_351,2018_6,6,351,Shahbaz Nadeem,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.166666667,0.666666667,0.666666667,1.166666667,0.481481481,1.259259259,0.722222222,0.685185185,0,1.68,1,0.67,1
2018_6_429,2018_6,6,429,Glenn Maxwell,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,23,16,0,0,21.54385965,12.47368421,0.210526316,0.298245614,1,26.4,0,24.7,0
2018_6_443,2018_6,6,443,Gurkeerat Singh Mann,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,16.5,19,0,0,14.25,11.04166667,0.208333333,0.166666667,0,19.42,0,17.73,0
2018_6_456,2018_6,6,456,Harshal Patel,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,1.5,0.25,1.5,0.75,1.342857143,0.942857143,1.057142857,1.514285714,0,3.04,1,2.12,1
2018_6_465,2018_6,6,465,Chris Morris,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.5,0.5,0.5,0.5,9.145833333,5.458333333,1.25,1.5625,0,2.02,0,1.17,0
2018_6_511,2018_6,6,511,Jayant Yadav,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,3,3,1,1,0.6,1,0.4,0.3,1,4.85,1,3.57,1
2018_6_528,2018_6,6,528,Rahul Tewatia,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,9,11,2,1.666666667,5,2.857142857,1.142857143,0.571428571,0,11.53,2,9.84,2
2018_6_537,2018_6,6,537,Shreyas Iyer,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,24.5,20.5,0,0,25.21875,19.3125,0,0,1,27.87,0,26.18,0
2018_6_548,2018_6,6,548,Colin Munro,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,40.6,31.33333333,0,0,27,16,0,0,1,45.51,0,43.82,0
2018_6_565,2018_6,6,565,Trent Boult,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0,0,1,3,0.357142857,0.571428571,1.142857143,2.071428571,0,1.62,1,0.7,1
2018_6_572,2018_6,6,572,Rishabh Pant,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,19,13,0,1,23.5,15.29166667,0,0,1,22.15,0,20.46,0
2018_6_594,2018_6,6,594,Kagiso Rabada,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,6,15,1,4,9.166666667,10.5,1.333333333,3.833333333,1,8.08,1,6.56,1
2018_6_598,2018_6,6,598,Jason Roy,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,11.16666667,9.896705422,0,0,19.66666667,12.66666667,0,0,0,13.73,0,12.04,0
2018_6_608,2018_6,6,608,Sayan Ghosh,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,4.5,4.5,1,2,10.81818182,5.458333333,0.727272727,0.633587786,0,6.74,1,5.25,1
2018_6_619,2018_6,6,619,Avesh Khan,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.111111111,0,0,1,0,0,1,1,0,1.69,0,0.85,0
2018_6_647,2018_6,6,647,Mohammed Shami,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,5,10,0,1,1.483870968,1.387096774,0.870967742,2.419354839,1,7.03,0,5.84,0
2018_6_648,2018_6,6,648,Prithvi Shaw,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0.5,0,1,1,1.736842105,1.719101124,1.142857143,1.866666667,0,1.99,1,1.22,1
2018_6_649,2018_6,6,649,Vijay Shankar,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,0,0,0,0,20.2,15,0,0,0,1.57,0,0.52,0
2018_6_650,2018_6,6,650,Manjot Kalra,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,24.5,19.33333333,0,0,23.16,17.8952381,0,0,0,27.87,0,26.17,0
2018_6_651,2018_6,6,651,Abhishek Sharma,DD,RR,"Sawai Man Singh Stadium, Jaipur, Rajasthan",1,2,8.712732817,6.231473032,0.873129615,0.598674575,5,2.857142857,1.142857143,0.571428571,1,11,1,9.36,1
